,06-19-2015,15:01:52, Lane 1 ,Fwd,FF,,3,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:04:51, Lane 1 ,Fwd,FF,,4,3,60,,2,10.80,,,,,,,,,,,,,,,,,,,,,,,,10.80,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:05:01, Lane 1 ,Fwd,FF,,5,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:05:15, Lane 1 ,Fwd,FF,,6,3,60,,2,11.15,,,,,,,,,,,,,,,,,,,,,,,,11.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:05:26, Lane 1 ,Fwd,FF,,7,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:05:40, Lane 1 ,Fwd,FF,,8,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:06:28, Lane 1 ,Fwd,FF,,9,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:06:43, Lane 1 ,Fwd,FF,,10,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:06:50, Lane 1 ,Fwd,FF,,11,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:07:07, Lane 1 ,Fwd,FF,,12,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:07:23, Lane 1 ,Fwd,FF,,13,15,60,,9,139.06,9.56,141.99,8.85,100.03,9.91,156.24,9.74,,,,,,,,,,,,,,,,,575.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:07:23, Lane 1 ,Fwd,FF,,14,2,60,,2,9.74,,,,,,,,,,,,,,,,,,,,,,,,9.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:07:49, Lane 1 ,Fwd,FF,,15,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:08:00, Lane 1 ,Fwd,FF,,16,15,60,,8,9.91,Invalid,10.09,132.52,10.62,189.34,10.36,,,,,,,,,,,,,,,,,,362.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:08:00, Lane 1 ,Fwd,FF,,17,2,60,,2,9.47,,,,,,,,,,,,,,,,,,,,,,,,9.47,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:08:25, Lane 1 ,Fwd,FF,,18,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:08:38, Lane 1 ,Fwd,FF,,19,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:08:54, Lane 1 ,Fwd,FF,,20,2,60,,4,11.42,96.04,8.41,,,,,,,,,,,,,,,,,,,,,,115.87,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:09:18, Lane 1 ,Fwd,FF,,21,3,60,,2,10.98,,,,,,,,,,,,,,,,,,,,,,,,10.98,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:09:41, Lane 1 ,Fwd,FF,,22,15,60,,11,12.83,104.46,9.29,80.55,9.65,113.57,14.07,23.55,118.88,13.90,,,,,,,,,,,,,,,500.75,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:09:41, Lane 1 ,Fwd,FF,,23,3,60,,2,10.98,,,,,,,,,,,,,,,,,,,,,,,,10.98,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:10:03, Lane 1 ,Fwd,FF,,24,15,60,,10,9.21,93.92,8.05,133.22,9.38,103.04,10.18,83.74,8.85,,,,,,,,,,,,,,,,459.59,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:10:03, Lane 1 ,Fwd,FF,,25,2,60,,2,9.74,,,,,,,,,,,,,,,,,,,,,,,,9.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:10:44, Lane 1 ,Fwd,FF,,26,15,60,,10,9.83,80.82,8.41,105.87,8.67,68.78,8.94,117.91,12.92,,,,,,,,,,,,,,,,422.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:10:44, Lane 1 ,Fwd,FF,,27,2,60,,4,10.09,77.37,9.21,,,,,,,,,,,,,,,,,,,,,,96.67,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:11:55, Lane 1 ,Fwd,FF,,28,2,60,,2,9.12,,,,,,,,,,,,,,,,,,,,,,,,9.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:12:03, Lane 1 ,Fwd,FF,,29,2,60,,2,8.67,,,,,,,,,,,,,,,,,,,,,,,,8.67,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:12:03, Lane 1 ,Fwd,FF,,30,2,60,,2,9.29,,,,,,,,,,,,,,,,,,,,,,,,9.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:13:00, Lane 1 ,Fwd,FF,,31,10,60,,6,13.45,94.72,12.39,97.02,10.36,,,,,,,,,,,,,,,,,,,,227.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:13:14, Lane 1 ,Fwd,FF,,32,2,60,,2,9.74,,,,,,,,,,,,,,,,,,,,,,,,9.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:14:22, Lane 1 ,Fwd,FF,,33,2,60,,2,9.21,,,,,,,,,,,,,,,,,,,,,,,,9.21,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:14:30, Lane 1 ,Fwd,FF,,34,3,60,,2,12.13,,,,,,,,,,,,,,,,,,,,,,,,12.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:14:50, Lane 1 ,Fwd,FF,,35,2,60,,2,9.12,,,,,,,,,,,,,,,,,,,,,,,,9.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:15:28, Lane 1 ,Fwd,FF,,36,2,60,,2,9.38,,,,,,,,,,,,,,,,,,,,,,,,9.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:15:28, Lane 1 ,Fwd,FF,,37,3,60,,2,10.53,,,,,,,,,,,,,,,,,,,,,,,,10.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:05, Lane 1 ,Fwd,FF,,38,15,60,,8,11.15,Invalid,9.03,Invalid,10.18,122.96,10.09,,,,,,,,,,,,,,,,,,163.41,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:05, Lane 1 ,Fwd,FF,,39,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:28, Lane 1 ,Fwd,FF,,40,6,60,,3,15.76,5.05,,,,,,,,,,,,,,,,,,,,,,,20.81,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:35, Lane 1 ,Fwd,FF,,41,2,60,,4,9.91,154.38,9.91,,,,,,,,,,,,,,,,,,,,,,174.20,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:35, Lane 1 ,Fwd,FF,,42,2,60,,2,9.38,,,,,,,,,,,,,,,,,,,,,,,,9.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:59, Lane 1 ,Fwd,FF,,43,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:16:59, Lane 1 ,Fwd,FF,,44,2,60,,2,9.47,,,,,,,,,,,,,,,,,,,,,,,,9.47,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:17:27, Lane 1 ,Fwd,FF,,45,3,60,,2,12.48,,,,,,,,,,,,,,,,,,,,,,,,12.48,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:17:41, Lane 1 ,Fwd,FF,,46,2,60,,2,9.47,,,,,,,,,,,,,,,,,,,,,,,,9.47,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:17:41, Lane 1 ,Fwd,FF,,47,2,60,,2,10.18,,,,,,,,,,,,,,,,,,,,,,,,10.18,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:19:14, Lane 1 ,Fwd,FF,,48,2,60,,2,9.03,,,,,,,,,,,,,,,,,,,,,,,,9.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:19:14, Lane 1 ,Fwd,FF,,49,2,60,,2,10.00,,,,,,,,,,,,,,,,,,,,,,,,10.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:19:57, Lane 1 ,Fwd,FF,,50,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:19:57, Lane 1 ,Fwd,FF,,51,3,60,,2,12.83,,,,,,,,,,,,,,,,,,,,,,,,12.83,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:20:27, Lane 1 ,Fwd,FF,,52,10,60,,6,10.09,113.57,8.67,173.85,10.98,,,,,,,,,,,,,,,,,,,,317.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:20:27, Lane 1 ,Fwd,FF,,53,2,60,,2,7.88,,,,,,,,,,,,,,,,,,,,,,,,7.88,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:20:49, Lane 1 ,Fwd,FF,,54,15,60,,8,11.42,101.44,9.38,108.88,8.50,86.31,8.67,,,,,,,,,,,,,,,,,,334.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:20:49, Lane 1 ,Fwd,FF,,55,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:22:29, Lane 1 ,Fwd,FF,,56,15,60,,9,18.50,4.78,189.08,9.83,144.91,9.47,122.25,9.12,,,,,,,,,,,,,,,,,507.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:22:29, Lane 1 ,Fwd,FF,,57,2,60,,4,9.65,98.70,9.12,,,,,,,,,,,,,,,,,,,,,,117.47,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:24:33, Lane 1 ,Fwd,FF,,58,15,60,,12,13.54,27.26,3.36,145.00,14.25,95.87,9.38,160.05,9.47,41.69,9.29,,,,,,,,,,,,,,529.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:24:33, Lane 1 ,Fwd,FF,,59,3,60,,2,10.89,,,,,,,,,,,,,,,,,,,,,,,,10.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:25:19, Lane 1 ,Fwd,FF,,60,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:25:30, Lane 1 ,Fwd,FF,,61,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:25:53, Lane 1 ,Fwd,FF,,62,3,60,,2,10.27,,,,,,,,,,,,,,,,,,,,,,,,10.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:26:04, Lane 1 ,Fwd,FF,,63,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:26:21, Lane 1 ,Fwd,FF,,64,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:26:40, Lane 1 ,Fwd,FF,,65,2,60,,2,9.29,,,,,,,,,,,,,,,,,,,,,,,,9.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:27:16, Lane 1 ,Fwd,FF,,66,2,60,,4,12.30,191.03,8.94,,,,,,,,,,,,,,,,,,,,,,212.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:27:16, Lane 1 ,Fwd,FF,,67,2,60,,2,9.12,,,,,,,,,,,,,,,,,,,,,,,,9.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:27:52, Lane 1 ,Fwd,FF,,68,2,60,,2,9.21,,,,,,,,,,,,,,,,,,,,,,,,9.21,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:28:23, Lane 1 ,Fwd,FF,,69,2,60,,2,9.65,,,,,,,,,,,,,,,,,,,,,,,,9.65,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:28:31, Lane 1 ,Fwd,FF,,70,2,60,,2,8.76,,,,,,,,,,,,,,,,,,,,,,,,8.76,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:28:50, Lane 1 ,Fwd,FF,,71,10,60,,6,13.28,29.21,5.31,109.94,9.83,,,,,,,,,,,,,,,,,,,,167.57,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:29:32, Lane 1 ,Fwd,FF,,72,2,60,,2,8.94,,,,,,,,,,,,,,,,,,,,,,,,8.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:29:32, Lane 1 ,Fwd,FF,,73,2,60,,2,9.38,,,,,,,,,,,,,,,,,,,,,,,,9.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:29:42, Lane 1 ,Fwd,FF,,74,2,60,,2,9.12,,,,,,,,,,,,,,,,,,,,,,,,9.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:31:08, Lane 1 ,Fwd,FF,,75,2,60,,2,7.61,,,,,,,,,,,,,,,,,,,,,,,,7.61,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:31:52, Lane 1 ,Fwd,FF,,76,2,60,,2,8.05,,,,,,,,,,,,,,,,,,,,,,,,8.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:32:07, Lane 1 ,Fwd,FF,,77,2,60,,2,7.61,,,,,,,,,,,,,,,,,,,,,,,,7.61,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:32:07, Lane 1 ,Fwd,FF,,78,3,60,,2,10.62,,,,,,,,,,,,,,,,,,,,,,,,10.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:32:22, Lane 1 ,Fwd,FF,,79,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:32:37, Lane 1 ,Fwd,FF,,80,2,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:33:03, Lane 1 ,Fwd,FF,,81,3,60,,2,10.71,,,,,,,,,,,,,,,,,,,,,,,,10.71,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:33:17, Lane 1 ,Fwd,FF,,82,2,60,,2,7.88,,,,,,,,,,,,,,,,,,,,,,,,7.88,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:33:25, Lane 1 ,Fwd,FF,,83,2,60,,2,9.65,,,,,,,,,,,,,,,,,,,,,,,,9.65,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:33:48, Lane 1 ,Fwd,FF,,84,15,60,,10,8.59,Invalid,8.23,208.91,8.76,61.35,8.32,65.24,9.56,,,,,,,,,,,,,,,,378.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:33:48, Lane 1 ,Fwd,FF,,85,3,60,,2,11.07,,,,,,,,,,,,,,,,,,,,,,,,11.07,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:34:31, Lane 1 ,Fwd,FF,,86,2,60,,2,9.38,,,,,,,,,,,,,,,,,,,,,,,,9.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:34:31, Lane 1 ,Fwd,FF,,87,2,60,,2,10.09,,,,,,,,,,,,,,,,,,,,,,,,10.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:34:54, Lane 1 ,Fwd,FF,,88,15,60,,8,5.49,119.86,9.65,Invalid,9.47,124.46,9.21,,,,,,,,,,,,,,,,,,278.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:34:54, Lane 1 ,Fwd,FF,,89,3,60,,2,10.45,,,,,,,,,,,,,,,,,,,,,,,,10.45,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:35:50, Lane 1 ,Fwd,FF,,90,3,60,,2,12.39,,,,,,,,,,,,,,,,,,,,,,,,12.39,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:36:53, Lane 1 ,Fwd,FF,,91,2,60,,2,8.05,,,,,,,,,,,,,,,,,,,,,,,,8.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:37:45, Lane 1 ,Fwd,FF,,92,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:37:57, Lane 1 ,Fwd,FF,,93,3,60,,2,10.98,,,,,,,,,,,,,,,,,,,,,,,,10.98,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:37:57, Lane 1 ,Fwd,FF,,94,8,60,,3,13.90,21.15,,,,,,,,,,,,,,,,,,,,,,,35.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:38:07, Lane 1 ,Fwd,FF,,95,2,60,,4,10.00,Invalid,12.13,,,,,,,,,,,,,,,,,,,,,,22.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:38:07, Lane 1 ,Fwd,FF,,96,2,60,,2,10.09,,,,,,,,,,,,,,,,,,,,,,,,10.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:38:31, Lane 1 ,Fwd,FF,,97,3,60,,2,10.71,,,,,,,,,,,,,,,,,,,,,,,,10.71,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:39:21, Lane 1 ,Fwd,FF,,98,15,60,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-19-2015,15:39:34, Lane 1 ,Fwd,FF,,99,15,60,,12,93.57,9.83,64.62,9.83,203.95,11.42,13.19,141.55,9.56,133.58,9.47,,,,,,,,,,,,,,700.57,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:39:34, Lane 1 ,Fwd,FF,,100,3,60,,2,10.62,,,,,,,,,,,,,,,,,,,,,,,,10.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:40:19, Lane 1 ,Fwd,FF,,101,10,60,,6,9.12,59.93,9.12,76.22,9.21,,,,,,,,,,,,,,,,,,,,163.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:40:19, Lane 1 ,Fwd,FF,,102,2,60,,2,9.56,,,,,,,,,,,,,,,,,,,,,,,,9.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:41:29, Lane 1 ,Fwd,FF,,103,2,60,,2,8.85,,,,,,,,,,,,,,,,,,,,,,,,8.85,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:41:51, Lane 1 ,Fwd,FF,,104,3,60,,2,12.04,,,,,,,,,,,,,,,,,,,,,,,,12.04,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:41:51, Lane 1 ,Fwd,FF,,105,3,60,,2,10.27,,,,,,,,,,,,,,,,,,,,,,,,10.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:42:14, Lane 1 ,Fwd,FF,,106,2,60,,4,8.85,91.17,8.85,,,,,,,,,,,,,,,,,,,,,,108.87,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:42:40, Lane 1 ,Fwd,FF,,107,2,60,,4,10.98,94.63,8.94,,,,,,,,,,,,,,,,,,,,,,114.55,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:43:16, Lane 1 ,Fwd,FF,,108,2,60,,4,11.51,91.26,9.65,,,,,,,,,,,,,,,,,,,,,,112.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:43:16, Lane 1 ,Fwd,FF,,109,2,60,,2,9.83,,,,,,,,,,,,,,,,,,,,,,,,9.83,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-19-2015,15:43:58, Lane 1 ,Fwd,FF,,110,2,60,,2,8.05,,,,,,,,,,,,,,,,,,,,,,,,8.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
