,04-20-2015,17:50:35, Lane 1 ,Fwd,FF,,188,10,56,,6,8.43,Invalid,8.43,179.88,10.48,,,,,,,,,,,,,,,,,,,,207.22,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:50:35, Lane 1 ,Fwd,FF,,189,5,56,,2,13.18,,,,,,,,,,,,,,,,,,,,,,,,13.18,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:50:52, Lane 1 ,Fwd,FF,,190,2,56,,2,8.27,,,,,,,,,,,,,,,,,,,,,,,,8.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:51:03, Lane 1 ,Fwd,FF,,191,13,56,,7,11.71,4.18,33.41,3.93,115.52,10.64,,,,,,,,,,,,,,,,,,,179.39,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:51:03, Lane 1 ,Fwd,FF,,192,2,56,,4,8.60,75.73,8.51,,,,,,,,,,,,,,,,,,,,,,92.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:51:27, Lane 1 ,Fwd,FF,,193,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:51:50, Lane 1 ,Fwd,FF,,194,2,56,,2,7.94,,,,,,,,,,,,,,,,,,,,,,,,7.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:02, Lane 1 ,Fwd,FF,,195,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:28, Lane 1 ,Fwd,FF,,196,3,56,,2,12.69,,,,,,,,,,,,,,,,,,,,,,,,12.69,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:28, Lane 1 ,Fwd,FF,,197,3,56,,2,10.97,,,,,,,,,,,,,,,,,,,,,,,,10.97,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:40, Lane 1 ,Fwd,FF,,198,2,56,,2,9.99,,,,,,,,,,,,,,,,,,,,,,,,9.99,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:50, Lane 1 ,Fwd,FF,,199,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:52:57, Lane 1 ,Fwd,FF,,200,2,56,,2,7.29,,,,,,,,,,,,,,,,,,,,,,,,7.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:53:30, Lane 1 ,Fwd,FF,,201,2,56,,4,8.51,Invalid,11.63,,,,,,,,,,,,,,,,,,,,,,20.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:53:30, Lane 1 ,Fwd,FF,,202,10,56,,6,9.17,86.54,7.94,81.38,8.27,,,,,,,,,,,,,,,,,,,,193.30,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:53:49, Lane 1 ,Fwd,FF,,203,15,56,,9,10.73,10.31,Invalid,8.60,Invalid,7.78,34.06,7.61,,,,,,,,,,,,,,,,,79.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:53:49, Lane 1 ,Fwd,FF,,204,2,56,,2,8.35,,,,,,,,,,,,,,,,,,,,,,,,8.35,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:54:17, Lane 1 ,Fwd,FF,,205,2,56,,4,8.27,154.41,10.81,,,,,,,,,,,,,,,,,,,,,,173.49,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:54:17, Lane 1 ,Fwd,FF,,206,3,56,,2,10.40,,,,,,,,,,,,,,,,,,,,,,,,10.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:54:40, Lane 1 ,Fwd,FF,,207,2,56,,2,9.42,,,,,,,,,,,,,,,,,,,,,,,,9.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:55:29, Lane 1 ,Fwd,FF,,208,2,56,,2,8.27,,,,,,,,,,,,,,,,,,,,,,,,8.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:55:55, Lane 1 ,Fwd,FF,,209,10,56,,6,9.17,118.72,8.19,158.51,8.68,,,,,,,,,,,,,,,,,,,,303.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:55:55, Lane 1 ,Fwd,FF,,210,2,56,,2,9.99,,,,,,,,,,,,,,,,,,,,,,,,9.99,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:56:18, Lane 1 ,Fwd,FF,,211,2,56,,4,14.25,73.20,10.23,,,,,,,,,,,,,,,,,,,,,,97.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:56:40, Lane 1 ,Fwd,FF,,212,2,56,,2,7.45,,,,,,,,,,,,,,,,,,,,,,,,7.45,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:56:40, Lane 1 ,Fwd,FF,,213,2,56,,4,9.42,46.75,8.02,,,,,,,,,,,,,,,,,,,,,,64.19,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:56:58, Lane 1 ,Fwd,FF,,214,2,56,,2,8.76,,,,,,,,,,,,,,,,,,,,,,,,8.76,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:57:09, Lane 1 ,Fwd,FF,,215,2,56,,4,9.91,172.10,8.84,,,,,,,,,,,,,,,,,,,,,,190.85,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:57:09, Lane 1 ,Fwd,FF,,216,10,56,,6,8.92,73.69,8.43,80.73,9.91,,,,,,,,,,,,,,,,,,,,181.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:57:50, Lane 1 ,Fwd,FF,,217,10,56,,6,9.17,68.61,7.86,168.90,7.94,,,,,,,,,,,,,,,,,,,,262.48,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:57:50, Lane 1 ,Fwd,FF,,218,2,56,,2,7.70,,,,,,,,,,,,,,,,,,,,,,,,7.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:58:07, Lane 1 ,Fwd,FF,,219,2,56,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:58:24, Lane 1 ,Fwd,FF,,220,10,56,,6,8.27,Invalid,9.01,184.30,9.09,,,,,,,,,,,,,,,,,,,,210.67,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:58:24, Lane 1 ,Fwd,FF,,221,10,56,,6,8.92,55.35,8.43,53.22,9.58,,,,,,,,,,,,,,,,,,,,135.50,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:58:57, Lane 1 ,Fwd,FF,,222,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,17:59:31, Lane 1 ,Fwd,FF,,223,2,56,,2,7.37,,,,,,,,,,,,,,,,,,,,,,,,7.37,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:00, Lane 1 ,Fwd,FF,,1,2,56,,4,9.17,130.18,10.15,,,,,,,,,,,,,,,,,,,,,,149.50,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:00, Lane 1 ,Fwd,FF,,2,2,56,,2,7.12,,,,,,,,,,,,,,,,,,,,,,,,7.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:32, Lane 1 ,Fwd,FF,,3,3,56,,2,11.14,,,,,,,,,,,,,,,,,,,,,,,,11.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:44, Lane 1 ,Fwd,FF,,4,2,56,,4,7.53,130.67,7.86,,,,,,,,,,,,,,,,,,,,,,146.06,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:44, Lane 1 ,Fwd,FF,,5,2,56,,2,8.11,,,,,,,,,,,,,,,,,,,,,,,,8.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:00:55, Lane 1 ,Fwd,FF,,6,2,56,,2,6.71,,,,,,,,,,,,,,,,,,,,,,,,6.71,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:01:09, Lane 1 ,Fwd,FF,,7,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:01:09, Lane 1 ,Fwd,FF,,8,2,56,,2,8.84,,,,,,,,,,,,,,,,,,,,,,,,8.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:01:29, Lane 1 ,Fwd,FF,,9,2,56,,2,7.70,,,,,,,,,,,,,,,,,,,,,,,,7.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:02:11, Lane 1 ,Fwd,FF,,10,3,56,,3,10.64,12.12,,,,,,,,,,,,,,,,,,,,,,,22.76,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:02:42, Lane 1 ,Fwd,FF,,11,15,56,,11,11.63,13.59,61.40,9.42,36.43,8.68,Invalid,7.20,61.16,6.88,,,,,,,,,,,,,,,216.39,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:02:42, Lane 1 ,Fwd,FF,,12,2,56,,2,8.19,,,,,,,,,,,,,,,,,,,,,,,,8.19,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:03:22, Lane 1 ,Fwd,FF,,13,2,56,,2,9.66,,,,,,,,,,,,,,,,,,,,,,,,9.66,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:03:42, Lane 1 ,Fwd,FF,,14,15,56,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,04-20-2015,18:03:56, Lane 1 ,Fwd,FF,,15,2,56,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:04:14, Lane 1 ,Fwd,FF,,16,3,56,,2,12.03,,,,,,,,,,,,,,,,,,,,,,,,12.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:04:26, Lane 1 ,Fwd,FF,,17,15,56,,8,8.11,70.33,8.51,84.41,7.86,Invalid,8.68,,,,,,,,,,,,,,,,,,187.90,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:04:26, Lane 1 ,Fwd,FF,,18,2,56,,2,8.60,,,,,,,,,,,,,,,,,,,,,,,,8.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:04:51, Lane 1 ,Fwd,FF,,19,2,56,,4,10.81,97.02,8.68,,,,,,,,,,,,,,,,,,,,,,116.51,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:04:51, Lane 1 ,Fwd,FF,,20,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:05:56, Lane 1 ,Fwd,FF,,21,2,56,,4,8.76,133.86,9.50,,,,,,,,,,,,,,,,,,,,,,152.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:05:56, Lane 1 ,Fwd,FF,,22,2,56,,2,8.02,,,,,,,,,,,,,,,,,,,,,,,,8.02,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:06:08, Lane 1 ,Fwd,FF,,23,15,56,,8,10.40,139.84,9.17,Invalid,8.84,146.88,8.11,,,,,,,,,,,,,,,,,,323.24,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:06:08, Lane 1 ,Fwd,FF,,24,2,56,,2,8.11,,,,,,,,,,,,,,,,,,,,,,,,8.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:06:36, Lane 1 ,Fwd,FF,,25,15,56,,10,11.87,87.11,12.44,77.21,9.91,89.90,9.58,72.38,12.03,,,,,,,,,,,,,,,,382.43,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:06:51, Lane 1 ,Fwd,FF,,26,9,56,,5,15.23,4.42,126.66,8.60,,,,,,,,,,,,,,,,,,,,,154.91,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:06:51, Lane 1 ,Fwd,FF,,27,3,56,,2,10.31,,,,,,,,,,,,,,,,,,,,,,,,10.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:07:32, Lane 1 ,Fwd,FF,,28,10,56,,6,9.33,193.63,8.76,139.68,9.42,,,,,,,,,,,,,,,,,,,,360.82,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:07:32, Lane 1 ,Fwd,FF,,29,2,56,,2,10.07,,,,,,,,,,,,,,,,,,,,,,,,10.07,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:08:20, Lane 1 ,Fwd,FF,,30,2,56,,4,8.11,73.93,10.40,,,,,,,,,,,,,,,,,,,,,,92.44,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:08:33, Lane 1 ,Fwd,FF,,31,15,56,,8,7.45,Invalid,7.94,132.63,7.78,134.60,8.02,,,,,,,,,,,,,,,,,,298.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:08:33, Lane 1 ,Fwd,FF,,32,2,56,,2,10.15,,,,,,,,,,,,,,,,,,,,,,,,10.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:08:49, Lane 1 ,Fwd,FF,,33,2,56,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:08:49, Lane 1 ,Fwd,FF,,34,2,56,,2,7.70,,,,,,,,,,,,,,,,,,,,,,,,7.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:09:13, Lane 1 ,Fwd,FF,,35,15,56,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,04-20-2015,18:09:32, Lane 1 ,Fwd,FF,,36,2,56,,2,9.58,,,,,,,,,,,,,,,,,,,,,,,,9.58,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:09:46, Lane 1 ,Fwd,FF,,37,2,56,,2,8.27,,,,,,,,,,,,,,,,,,,,,,,,8.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:09:59, Lane 1 ,Fwd,FF,,38,3,56,,2,10.31,,,,,,,,,,,,,,,,,,,,,,,,10.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:09, Lane 1 ,Fwd,FF,,39,3,56,,2,10.56,,,,,,,,,,,,,,,,,,,,,,,,10.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:09, Lane 1 ,Fwd,FF,,40,2,56,,2,8.60,,,,,,,,,,,,,,,,,,,,,,,,8.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:20, Lane 1 ,Fwd,FF,,41,2,56,,2,8.51,,,,,,,,,,,,,,,,,,,,,,,,8.51,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:34, Lane 1 ,Fwd,FF,,42,4,56,,3,31.60,3.93,,,,,,,,,,,,,,,,,,,,,,,35.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:36, Lane 1 ,Fwd,FF,,43,15,56,,8,8.84,86.05,12.53,Invalid,11.14,146.80,8.84,,,,,,,,,,,,,,,,,,274.20,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:10:36, Lane 1 ,Fwd,FF,,44,3,56,,2,11.14,,,,,,,,,,,,,,,,,,,,,,,,11.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:00, Lane 1 ,Fwd,FF,,45,2,56,,2,8.68,,,,,,,,,,,,,,,,,,,,,,,,8.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:00, Lane 1 ,Fwd,FF,,46,2,56,,2,8.60,,,,,,,,,,,,,,,,,,,,,,,,8.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:17, Lane 1 ,Fwd,FF,,47,9,56,,5,12.03,3.85,23.33,9.01,,,,,,,,,,,,,,,,,,,,,48.22,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:17, Lane 1 ,Fwd,FF,,48,5,56,,2,16.46,,,,,,,,,,,,,,,,,,,,,,,,16.46,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:35, Lane 1 ,Fwd,FF,,49,2,56,,2,9.83,,,,,,,,,,,,,,,,,,,,,,,,9.83,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:45, Lane 1 ,Fwd,FF,,50,2,56,,4,7.86,Invalid,8.11,,,,,,,,,,,,,,,,,,,,,,15.97,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:11:45, Lane 1 ,Fwd,FF,,51,2,56,,2,7.37,,,,,,,,,,,,,,,,,,,,,,,,7.37,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:12:01, Lane 1 ,Fwd,FF,,52,2,56,,2,8.43,,,,,,,,,,,,,,,,,,,,,,,,8.43,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:12:01, Lane 1 ,Fwd,FF,,53,2,56,,2,7.61,,,,,,,,,,,,,,,,,,,,,,,,7.61,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:12:16, Lane 1 ,Fwd,FF,,54,2,56,,2,7.53,,,,,,,,,,,,,,,,,,,,,,,,7.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:12:46, Lane 1 ,Fwd,FF,,55,2,56,,2,7.70,,,,,,,,,,,,,,,,,,,,,,,,7.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:13:08, Lane 1 ,Fwd,FF,,56,2,56,,2,7.04,,,,,,,,,,,,,,,,,,,,,,,,7.04,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:13:08, Lane 1 ,Fwd,FF,,57,2,56,,2,7.94,,,,,,,,,,,,,,,,,,,,,,,,7.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:13:40, Lane 1 ,Fwd,FF,,58,15,56,,8,8.68,130.18,8.02,Invalid,8.43,96.20,8.43,,,,,,,,,,,,,,,,,,259.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:13:40, Lane 1 ,Fwd,FF,,59,2,56,,2,9.74,,,,,,,,,,,,,,,,,,,,,,,,9.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:14:13, Lane 1 ,Fwd,FF,,60,2,56,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:14:29, Lane 1 ,Fwd,FF,,61,3,56,,2,11.30,,,,,,,,,,,,,,,,,,,,,,,,11.30,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:14:40, Lane 1 ,Fwd,FF,,62,2,56,,2,7.61,,,,,,,,,,,,,,,,,,,,,,,,7.61,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:14:40, Lane 1 ,Fwd,FF,,63,2,56,,2,7.45,,,,,,,,,,,,,,,,,,,,,,,,7.45,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:14:56, Lane 1 ,Fwd,FF,,64,2,56,,2,8.11,,,,,,,,,,,,,,,,,,,,,,,,8.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:15:29, Lane 1 ,Fwd,FF,,65,10,56,,6,10.23,68.12,11.14,90.06,9.66,,,,,,,,,,,,,,,,,,,,189.21,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:15:41, Lane 1 ,Fwd,FF,,66,3,56,,2,10.97,,,,,,,,,,,,,,,,,,,,,,,,10.97,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:16:00, Lane 1 ,Fwd,FF,,67,3,56,,2,10.48,,,,,,,,,,,,,,,,,,,,,,,,10.48,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:16:22, Lane 1 ,Fwd,FF,,68,2,56,,4,9.25,Invalid,9.25,,,,,,,,,,,,,,,,,,,,,,18.50,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:16:22, Lane 1 ,Fwd,FF,,69,2,56,,4,9.91,68.28,8.27,,,,,,,,,,,,,,,,,,,,,,86.46,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:16:54, Lane 1 ,Fwd,FF,,70,15,56,,8,7.78,74.50,9.42,94.89,9.33,76.72,8.02,,,,,,,,,,,,,,,,,,280.66,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,04-20-2015,18:17:04, Lane 1 ,Fwd,FF,,71,2,56,,2,8.84,,,,,,,,,,,,,,,,,,,,,,,,8.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
